Step,Action
1020.0,7
1025.0,2
1030.0,5
1035.0,2
1040.0,5
1045.0,2
1050.0,5
1055.0,2
1060.0,2
1065.0,5
1070.0,2
1075.0,5
1080.0,1
1085.0,5
1090.0,1
1095.0,3
1100.0,1
1105.0,3
1110.0,2
1115.0,3
1120.0,2
1125.0,0
1130.0,2
1135.0,0
1140.0,3
1145.0,0
1150.0,3
1155.0,6
1160.0,3
1165.0,6
1170.0,5
1175.0,6
1180.0,5
1185.0,1
1190.0,5
1195.0,1
1200.0,5
1205.0,1
1210.0,5
1215.0,7
1220.0,5
1225.0,7
1230.0,5
1235.0,7
1240.0,5
1245.0,7
1250.0,5
1255.0,7
1260.0,5
1265.0,7
1270.0,5
1275.0,0
1280.0,5
1285.0,0
1290.0,7
1295.0,0
1300.0,7
1305.0,6
1310.0,7
1315.0,6
1320.0,6
1325.0,2
1330.0,6
1335.0,2
1340.0,2
1345.0,4
1350.0,2
1355.0,4
1360.0,3
1365.0,4
1370.0,3
1375.0,4
1380.0,3
1385.0,4
1390.0,5
1395.0,4
1400.0,5
1405.0,7
1410.0,5
1415.0,7
1420.0,0
1425.0,7
1430.0,0
1435.0,7
1440.0,0
1445.0,7
1450.0,6
1455.0,7
1460.0,6
1465.0,3
1470.0,6
1475.0,3
1480.0,6
1485.0,3
1490.0,6
1495.0,7
1500.0,6
1505.0,7
1510.0,3
1515.0,7
1520.0,3
1525.0,1
1530.0,3
1535.0,1
1540.0,7
1545.0,1
1550.0,7
1555.0,2
1560.0,7
1565.0,2
1570.0,1
1575.0,2
1580.0,1
1585.0,7
1590.0,1
1595.0,7
1600.0,5
1605.0,7
1610.0,5
1615.0,3
1620.0,5
1625.0,3
1630.0,5
1635.0,3
1640.0,5
1645.0,7
1650.0,5
1655.0,7
1660.0,5
1665.0,7
1670.0,5
1675.0,2
1680.0,5
1685.0,2
1690.0,4
1695.0,2
1700.0,4
1705.0,4
1710.0,1
1715.0,4
1720.0,1
1725.0,4
1730.0,1
1735.0,4
1740.0,6
1745.0,4
1750.0,6
1755.0,5
1760.0,6
1765.0,5
1770.0,7
1775.0,5
1780.0,7
1785.0,7
1790.0,2
1795.0,7
1800.0,2
1805.0,6
1810.0,2
1815.0,6
1820.0,5
1825.0,6
1830.0,5
1835.0,2
1840.0,5
1845.0,2
1850.0,6
1855.0,2
1860.0,6
1865.0,0
1870.0,6
1875.0,0
1880.0,5
1885.0,0
1890.0,5
1895.0,6
1900.0,5
1905.0,6
1910.0,3
1915.0,6
1920.0,3
1925.0,0
1930.0,3
1935.0,0
1940.0,1
1945.0,0
1950.0,1
1955.0,5
1960.0,1
1965.0,5
1970.0,1
1975.0,5
1980.0,1
1985.0,7
1990.0,1
1995.0,7
2000.0,1
2005.0,7
2010.0,1
2015.0,6
2020.0,1
2025.0,6
2030.0,6
2035.0,5
2040.0,6
2045.0,5
2050.0,2
2055.0,5
2060.0,2
2065.0,1
2070.0,2
2075.0,1
2080.0,4
2085.0,1
2090.0,4
2095.0,4
2100.0,5
2105.0,4
2110.0,5
2115.0,1
2120.0,5
2125.0,1
2130.0,7
2135.0,1
2140.0,7
2145.0,1
2150.0,7
2155.0,1
2160.0,6
2165.0,1
2170.0,6
2175.0,0
2180.0,6
2185.0,0
2190.0,4
2195.0,0
2200.0,4
2205.0,0
2210.0,4
2215.0,0
2220.0,1
2225.0,0
2230.0,1
2235.0,2
2240.0,1
2245.0,2
2250.0,4
2255.0,2
2260.0,4
2265.0,2
2270.0,4
2275.0,2
2280.0,4
2285.0,2
2290.0,4
2295.0,3
2300.0,4
2305.0,3
2310.0,5
2315.0,3
2320.0,5
2325.0,1
2330.0,5
2335.0,1
2340.0,7
2345.0,1
2350.0,7
2355.0,3
2360.0,7
2365.0,3
2370.0,3
2375.0,5
2380.0,3
2385.0,5
2390.0,6
2395.0,5
2400.0,6
2405.0,7
2410.0,6
2415.0,7
2420.0,6
2425.0,7
2430.0,6
2435.0,1
2440.0,6
2445.0,1
2450.0,3
2455.0,1
2460.0,3
2465.0,2
2470.0,3
2475.0,2
2480.0,2
2485.0,4
2490.0,2
2495.0,4
2500.0,5
2505.0,4
2510.0,5
2515.0,6
2520.0,5
2525.0,6
2530.0,3
2535.0,6
2540.0,3
2545.0,7
2550.0,3
2555.0,7
2560.0,7
2565.0,7
2570.0,0
2575.0,7
2580.0,0
2585.0,5
2590.0,0
2595.0,5
2600.0,5
2605.0,5
2610.0,5
2615.0,4
2620.0,5
2625.0,4
2630.0,4
2635.0,3
2640.0,4
2645.0,3
2650.0,5
2655.0,3
2660.0,5
2665.0,1
2670.0,5
2675.0,1
2680.0,5
2685.0,1
2690.0,5
2695.0,1
2700.0,5
2705.0,1
2710.0,5
2715.0,1
2720.0,5
2725.0,1
2730.0,5
2735.0,1
2740.0,3
2745.0,1
2750.0,3
2755.0,7
2760.0,3
2765.0,7
2770.0,6
2775.0,7
2780.0,6
2785.0,3
2790.0,6
2795.0,3
2800.0,6
2805.0,3
2810.0,6
2815.0,3
2820.0,6
2825.0,3
2830.0,0
2835.0,3
2840.0,0
2845.0,0
2850.0,4
2855.0,0
2860.0,4
2865.0,7
2870.0,4
2875.0,7
2880.0,7
2885.0,4
2890.0,7
2895.0,4
2900.0,4
2905.0,6
2910.0,4
2915.0,6
2920.0,7
2925.0,6
2930.0,7
2935.0,5
2940.0,7
2945.0,5
2950.0,7
2955.0,5
2960.0,7
2965.0,1
2970.0,7
2975.0,1
2980.0,5
2985.0,1
2990.0,5
2995.0,4
3000.0,5
3005.0,4
3010.0,2
3015.0,4
3020.0,2
3025.0,5
3030.0,2
3035.0,5
3040.0,1
3045.0,5
3050.0,1
3055.0,1
3060.0,3
3065.0,1
3070.0,3
3075.0,7
3080.0,3
3085.0,7
3090.0,5
3095.0,7
3100.0,5
3105.0,0
3110.0,5
3115.0,0
3120.0,0
3125.0,7
3130.0,0
3135.0,7
3140.0,0
3145.0,7
3150.0,0
3155.0,7
3160.0,0
3165.0,7
3170.0,3
3175.0,7
3180.0,3
3185.0,5
3190.0,3
3195.0,5
3200.0,3
3205.0,5
3210.0,3
3215.0,2
3220.0,3
3225.0,2
3230.0,4
3235.0,2
3240.0,4
3245.0,0
3250.0,4
3255.0,0
3260.0,4
3265.0,0
3270.0,4
3275.0,5
3280.0,4
3285.0,5
3290.0,2
3295.0,5
3300.0,2
3305.0,5
3310.0,2
3315.0,5
3320.0,4
3325.0,5
3330.0,4
3335.0,0
3340.0,4
3345.0,0
3350.0,2
3355.0,0
3360.0,2
3365.0,1
3370.0,2
3375.0,1
3380.0,7
3385.0,1
3390.0,7
3395.0,4
3400.0,7
3405.0,4
3410.0,6
3415.0,4
3420.0,6
3425.0,1
3430.0,6
3435.0,1
3440.0,5
3445.0,1
3450.0,5
3455.0,0
3460.0,5
3465.0,0
3470.0,6
3475.0,0
3480.0,6
3485.0,4
3490.0,6
3495.0,4
3500.0,0
3505.0,4
3510.0,0
3515.0,6
3520.0,0
3525.0,6
3530.0,6
3535.0,7
3540.0,6
3545.0,7
3550.0,5
3555.0,7
3560.0,5
3565.0,2
3570.0,5
3575.0,2
3580.0,1
3585.0,2
3590.0,1
3595.0,0
