Step,Action
1100.0,5
1105.0,8
1110.0,5
1115.0,5
1120.0,7
1125.0,5
1130.0,7
1135.0,13
1140.0,7
1145.0,13
1150.0,1
1155.0,13
1160.0,1
1165.0,18
1170.0,1
1175.0,18
1180.0,7
1185.0,18
1190.0,7
1195.0,9
1200.0,7
1205.0,9
1210.0,15
1215.0,9
1220.0,15
1225.0,6
1230.0,15
1235.0,6
1240.0,5
1245.0,6
1250.0,5
1255.0,20
1260.0,5
1265.0,20
1270.0,5
1275.0,20
1280.0,5
1285.0,18
1290.0,5
1295.0,18
1300.0,12
1305.0,18
1310.0,12
1315.0,0
1320.0,12
1325.0,0
1330.0,10
1335.0,0
1340.0,10
1345.0,19
1350.0,10
1355.0,19
1360.0,11
1365.0,19
1370.0,11
1375.0,20
1380.0,11
1385.0,20
1390.0,16
1395.0,20
1400.0,16
1405.0,5
1410.0,16
1415.0,5
1420.0,13
1425.0,5
1430.0,13
1435.0,2
1440.0,13
1445.0,2
1450.0,7
1455.0,2
1460.0,7
1465.0,6
1470.0,7
1475.0,6
1480.0,17
1485.0,6
1490.0,17
1495.0,17
1500.0,16
1505.0,17
1510.0,16
1515.0,2
1520.0,16
1525.0,2
1530.0,11
1535.0,2
1540.0,11
1545.0,9
1550.0,11
1555.0,9
1560.0,7
1565.0,9
1570.0,7
1575.0,8
1580.0,7
1585.0,8
1590.0,13
1595.0,8
1600.0,13
1605.0,7
1610.0,13
1615.0,7
1620.0,16
1625.0,7
1630.0,16
1635.0,16
1640.0,3
1645.0,16
1650.0,3
1655.0,17
1660.0,3
1665.0,17
1670.0,9
1675.0,17
1680.0,9
1685.0,20
1690.0,9
1695.0,20
1700.0,19
1705.0,20
1710.0,19
1715.0,8
1720.0,19
1725.0,8
1730.0,18
1735.0,8
1740.0,18
1745.0,10
1750.0,18
1755.0,10
1760.0,15
1765.0,10
1770.0,15
1775.0,0
1780.0,15
1785.0,0
1790.0,20
1795.0,0
1800.0,20
1805.0,17
1810.0,20
1815.0,17
1820.0,2
1825.0,17
1830.0,2
1835.0,0
1840.0,2
1845.0,0
1850.0,5
1855.0,0
1860.0,5
1865.0,13
1870.0,5
1875.0,13
1880.0,11
1885.0,13
1890.0,11
1895.0,3
1900.0,11
1905.0,3
1910.0,0
1915.0,3
1920.0,0
1925.0,3
1930.0,0
1935.0,3
1940.0,1
1945.0,3
1950.0,1
1955.0,3
1960.0,1
1965.0,3
1970.0,13
1975.0,3
1980.0,13
1985.0,0
1990.0,13
1995.0,0
2000.0,0
2005.0,13
2010.0,0
2015.0,13
2020.0,14
2025.0,13
2030.0,14
2035.0,11
2040.0,14
2045.0,11
2050.0,18
2055.0,11
2060.0,18
2065.0,20
2070.0,18
2075.0,20
2080.0,5
2085.0,20
2090.0,5
2095.0,4
2100.0,5
2105.0,4
2110.0,17
2115.0,4
2120.0,17
2125.0,11
2130.0,17
2135.0,11
2140.0,5
2145.0,11
2150.0,5
2155.0,5
2160.0,18
2165.0,5
2170.0,18
2175.0,8
2180.0,18
2185.0,8
2190.0,12
2195.0,8
2200.0,12
2205.0,14
2210.0,12
2215.0,14
2220.0,12
2225.0,14
2230.0,12
2235.0,9
2240.0,12
2245.0,9
2250.0,8
2255.0,9
2260.0,8
2265.0,15
2270.0,8
2275.0,15
2280.0,3
2285.0,15
2290.0,3
2295.0,2
2300.0,3
2305.0,2
2310.0,8
2315.0,2
2320.0,8
2325.0,1
2330.0,8
2335.0,1
2340.0,9
2345.0,1
2350.0,9
2355.0,3
2360.0,9
2365.0,3
2370.0,4
2375.0,3
2380.0,4
2385.0,1
2390.0,4
2395.0,1
2400.0,12
2405.0,1
2410.0,12
2415.0,12
2420.0,1
2425.0,12
2430.0,1
2435.0,15
2440.0,1
2445.0,15
2450.0,15
2455.0,14
2460.0,15
2465.0,14
2470.0,3
2475.0,14
2480.0,3
2485.0,17
2490.0,3
2495.0,17
2500.0,19
2505.0,17
2510.0,19
2515.0,4
2520.0,19
2525.0,4
2530.0,10
2535.0,4
2540.0,10
2545.0,3
2550.0,10
2555.0,3
2560.0,7
2565.0,3
2570.0,7
2575.0,1
2580.0,7
2585.0,1
2590.0,10
2595.0,1
2600.0,10
2605.0,15
2610.0,10
2615.0,15
2620.0,11
2625.0,15
2630.0,11
2635.0,15
2640.0,11
2645.0,15
2650.0,1
2655.0,15
2660.0,1
2665.0,2
2670.0,1
2675.0,2
2680.0,18
2685.0,2
2690.0,18
2695.0,3
2700.0,18
2705.0,3
2710.0,9
2715.0,3
2720.0,9
2725.0,11
2730.0,9
2735.0,11
2740.0,16
2745.0,11
2750.0,16
2755.0,3
2760.0,16
2765.0,3
2770.0,18
2775.0,3
2780.0,18
2785.0,5
2790.0,18
2795.0,5
2800.0,16
2805.0,5
2810.0,16
2815.0,11
2820.0,16
2825.0,11
2830.0,12
2835.0,11
2840.0,12
2845.0,17
2850.0,12
2855.0,17
2860.0,5
2865.0,17
2870.0,5
2875.0,15
2880.0,5
2885.0,15
2890.0,7
2895.0,15
2900.0,7
2905.0,14
2910.0,7
2915.0,14
2920.0,4
2925.0,14
2930.0,4
2935.0,17
2940.0,4
2945.0,17
2950.0,13
2955.0,17
2960.0,13
2965.0,0
2970.0,13
2975.0,0
2980.0,5
2985.0,0
2990.0,5
2995.0,4
3000.0,5
3005.0,4
3010.0,16
3015.0,4
3020.0,16
3025.0,13
3030.0,16
3035.0,13
3040.0,18
3045.0,13
3050.0,18
3055.0,20
3060.0,18
3065.0,20
3070.0,5
3075.0,20
3080.0,5
3085.0,7
3090.0,5
3095.0,7
3100.0,14
3105.0,7
3110.0,14
3115.0,19
3120.0,14
3125.0,19
3130.0,4
3135.0,19
3140.0,4
3145.0,9
3150.0,4
3155.0,9
3160.0,3
3165.0,9
3170.0,3
3175.0,16
3180.0,3
3185.0,16
3190.0,8
3195.0,16
3200.0,8
3205.0,17
3210.0,8
3215.0,17
3220.0,15
3225.0,17
3230.0,15
3235.0,18
3240.0,15
3245.0,18
3250.0,3
3255.0,18
3260.0,3
3265.0,9
3270.0,3
3275.0,9
3280.0,14
3285.0,9
3290.0,14
3295.0,0
3300.0,14
3305.0,0
3310.0,3
3315.0,0
3320.0,3
3325.0,19
3330.0,3
3335.0,19
3340.0,7
3345.0,19
3350.0,7
3355.0,17
3360.0,7
3365.0,17
3370.0,6
3375.0,17
3380.0,6
3385.0,8
3390.0,6
3395.0,8
3400.0,15
3405.0,8
3410.0,15
3415.0,8
3420.0,15
3425.0,8
3430.0,4
3435.0,8
3440.0,4
3445.0,9
3450.0,4
3455.0,9
3460.0,6
3465.0,9
3470.0,6
3475.0,3
3480.0,6
3485.0,3
3490.0,15
3495.0,3
3500.0,15
3505.0,6
3510.0,15
3515.0,6
3520.0,17
3525.0,6
3530.0,17
3535.0,13
3540.0,17
3545.0,13
3550.0,7
3555.0,13
3560.0,7
3565.0,5
3570.0,7
3575.0,5
3580.0,6
3585.0,5
3590.0,6
3595.0,2
