Step,Action
1610.0,12
1615.0,8
1620.0,12
1625.0,8
1630.0,1
1635.0,8
1640.0,1
1645.0,4
1650.0,1
1655.0,4
1660.0,14
1665.0,4
1670.0,14
1675.0,2
1680.0,14
1685.0,2
1690.0,5
1695.0,2
1700.0,5
1705.0,13
1710.0,5
1715.0,13
1720.0,5
1725.0,13
1730.0,5
1735.0,4
1740.0,5
1745.0,4
1750.0,13
1755.0,4
1760.0,13
1765.0,12
1770.0,13
1775.0,12
1780.0,13
1785.0,12
1790.0,13
1795.0,1
1800.0,13
1805.0,1
1810.0,7
1815.0,1
1820.0,7
1825.0,5
1830.0,7
1835.0,5
1840.0,12
1845.0,5
1850.0,12
1855.0,4
1860.0,12
1865.0,4
1870.0,3
1875.0,4
1880.0,3
1885.0,17
1890.0,3
1895.0,17
1900.0,1
1905.0,17
1910.0,1
1915.0,1
1920.0,9
1925.0,1
1930.0,9
1935.0,13
1940.0,9
1945.0,13
1950.0,18
1955.0,13
1960.0,18
1965.0,0
1970.0,18
1975.0,0
1980.0,8
1985.0,0
1990.0,8
1995.0,9
2000.0,8
2005.0,9
2010.0,5
2015.0,9
2020.0,5
2025.0,17
2030.0,5
2035.0,17
2040.0,16
2045.0,17
2050.0,16
2055.0,1
2060.0,16
2065.0,1
2070.0,17
2075.0,1
2080.0,17
2085.0,9
2090.0,17
2095.0,9
2100.0,18
2105.0,9
2110.0,18
2115.0,15
2120.0,18
2125.0,15
2130.0,10
2135.0,15
2140.0,10
2145.0,12
2150.0,10
2155.0,12
2160.0,11
2165.0,12
2170.0,11
2175.0,14
2180.0,11
2185.0,14
2190.0,15
2195.0,14
2200.0,15
2205.0,10
2210.0,15
2215.0,10
2220.0,10
2225.0,0
2230.0,10
2235.0,0
2240.0,9
2245.0,0
2250.0,9
2255.0,12
2260.0,9
2265.0,12
2270.0,7
2275.0,12
2280.0,7
2285.0,15
2290.0,7
2295.0,15
2300.0,6
2305.0,15
2310.0,6
2315.0,10
2320.0,6
2325.0,10
2330.0,5
2335.0,10
2340.0,5
2345.0,10
2350.0,5
2355.0,10
2360.0,2
2365.0,10
2370.0,2
2375.0,9
2380.0,2
2385.0,9
2390.0,0
2395.0,9
2400.0,0
2405.0,14
2410.0,0
2415.0,14
2420.0,12
2425.0,14
2430.0,12
2435.0,6
2440.0,12
2445.0,6
2450.0,10
2455.0,6
2460.0,10
2465.0,14
2470.0,10
2475.0,14
2480.0,4
2485.0,14
2490.0,4
2495.0,6
2500.0,4
2505.0,6
2510.0,16
2515.0,6
2520.0,16
2525.0,14
2530.0,16
2535.0,14
2540.0,11
2545.0,14
2550.0,11
2555.0,12
2560.0,11
2565.0,12
2570.0,6
2575.0,12
2580.0,6
2585.0,9
2590.0,6
2595.0,9
2600.0,14
2605.0,9
2610.0,14
2615.0,18
2620.0,14
2625.0,18
2630.0,5
2635.0,5
2640.0,8
2645.0,5
2650.0,8
2655.0,14
2660.0,8
2665.0,14
2670.0,8
2675.0,14
2680.0,8
2685.0,8
2690.0,6
2695.0,8
2700.0,6
2705.0,18
2710.0,6
2715.0,18
2720.0,2
2725.0,18
2730.0,2
2735.0,13
2740.0,2
2745.0,13
2750.0,5
2755.0,13
2760.0,5
2765.0,12
2770.0,5
2775.0,12
2780.0,11
2785.0,12
2790.0,11
2795.0,9
2800.0,9
2805.0,7
2810.0,9
2815.0,7
2820.0,16
2825.0,7
2830.0,16
2835.0,9
2840.0,16
2845.0,9
2850.0,13
2855.0,9
2860.0,13
2865.0,6
2870.0,13
2875.0,6
2880.0,16
2885.0,6
2890.0,16
2895.0,0
2900.0,16
2905.0,0
2910.0,16
2915.0,0
2920.0,16
2925.0,10
2930.0,16
2935.0,10
2940.0,3
2945.0,10
2950.0,3
2955.0,1
2960.0,3
2965.0,1
2970.0,11
2975.0,1
2980.0,11
2985.0,11
2990.0,15
2995.0,11
3000.0,15
3005.0,7
3010.0,15
3015.0,7
3020.0,8
3025.0,7
3030.0,8
3035.0,10
3040.0,8
3045.0,10
3050.0,12
3055.0,10
3060.0,12
3065.0,15
3070.0,12
3075.0,15
3080.0,4
3085.0,15
3090.0,4
3095.0,15
3100.0,4
3105.0,15
3110.0,12
3115.0,15
3120.0,12
3125.0,5
3130.0,12
3135.0,5
3140.0,2
3145.0,5
3150.0,2
3155.0,14
3160.0,2
3165.0,14
3170.0,4
3175.0,14
3180.0,4
3185.0,0
3190.0,4
3195.0,0
3200.0,9
3205.0,0
3210.0,9
3215.0,0
3220.0,9
3225.0,0
3230.0,7
3235.0,0
3240.0,7
3245.0,15
3250.0,7
3255.0,15
3260.0,6
3265.0,15
3270.0,6
3275.0,14
3280.0,6
3285.0,14
3290.0,8
3295.0,14
3300.0,8
3305.0,16
3310.0,8
3315.0,16
3320.0,5
3325.0,16
3330.0,5
3335.0,11
3340.0,5
3345.0,11
3350.0,5
3355.0,11
3360.0,5
3365.0,7
3370.0,5
3375.0,7
3380.0,7
3385.0,12
3390.0,7
3395.0,12
3400.0,16
3405.0,12
3410.0,16
3415.0,1
3420.0,16
3425.0,1
3430.0,5
3435.0,1
3440.0,5
3445.0,7
3450.0,5
3455.0,7
3460.0,2
3465.0,7
3470.0,2
3475.0,6
3480.0,2
3485.0,6
3490.0,8
3495.0,6
3500.0,8
3505.0,11
3510.0,8
3515.0,11
3520.0,12
3525.0,11
3530.0,12
3535.0,0
3540.0,12
3545.0,0
3550.0,9
3555.0,0
3560.0,9
3565.0,1
3570.0,1
3575.0,10
3580.0,1
3585.0,10
3590.0,13
3595.0,13
