Step,Action
1415.0,6
1420.0,0
1425.0,4
1430.0,0
1435.0,4
1440.0,0
1445.0,4
1450.0,0
1455.0,2
1460.0,0
1465.0,2
1470.0,3
1475.0,2
1480.0,3
1485.0,4
1490.0,3
1495.0,4
1500.0,1
1505.0,4
1510.0,1
1515.0,0
1520.0,1
1525.0,0
1530.0,5
1535.0,0
1540.0,5
1545.0,5
1550.0,4
1555.0,5
1560.0,4
1565.0,3
1570.0,4
1575.0,3
1580.0,2
1585.0,3
1590.0,2
1595.0,1
1600.0,2
1605.0,1
1610.0,5
1615.0,1
1620.0,5
1625.0,2
1630.0,5
1635.0,2
1640.0,6
1645.0,2
1650.0,6
1655.0,4
1660.0,6
1665.0,4
1670.0,1
1675.0,4
1680.0,1
1685.0,5
1690.0,1
1695.0,5
1700.0,1
1705.0,5
1710.0,1
1715.0,1
1720.0,0
1725.0,1
1730.0,0
1735.0,1
1740.0,0
1745.0,1
1750.0,0
1755.0,1
1760.0,0
1765.0,5
1770.0,0
1775.0,5
1780.0,5
1785.0,4
1790.0,5
1795.0,4
1800.0,6
1805.0,4
1810.0,6
1815.0,1
1820.0,6
1825.0,1
1830.0,3
1835.0,1
1840.0,3
1845.0,2
1850.0,3
1855.0,2
1860.0,1
1865.0,2
1870.0,1
1875.0,3
1880.0,1
1885.0,3
1890.0,4
1895.0,3
1900.0,4
1905.0,4
1910.0,4
1915.0,3
1920.0,4
1925.0,3
1930.0,3
1935.0,1
1940.0,3
1945.0,1
1950.0,2
1955.0,1
1960.0,2
1965.0,5
1970.0,2
1975.0,5
1980.0,1
1985.0,5
1990.0,1
1995.0,3
2000.0,1
2005.0,3
2010.0,3
2015.0,2
2020.0,3
2025.0,2
2030.0,2
2035.0,4
2040.0,2
2045.0,4
2050.0,5
2055.0,4
2060.0,5
2065.0,3
2070.0,5
2075.0,3
2080.0,4
2085.0,3
2090.0,4
2095.0,4
2100.0,3
2105.0,4
2110.0,3
2115.0,0
2120.0,3
2125.0,0
2130.0,0
2135.0,0
2140.0,2
2145.0,0
2150.0,2
2155.0,1
2160.0,2
2165.0,1
2170.0,1
2175.0,5
2180.0,1
2185.0,5
2190.0,0
2195.0,5
2200.0,0
2205.0,3
2210.0,0
2215.0,3
2220.0,3
2225.0,3
2230.0,6
2235.0,3
2240.0,6
2245.0,4
2250.0,6
2255.0,4
2260.0,5
2265.0,4
2270.0,5
2275.0,2
2280.0,5
2285.0,2
2290.0,2
2295.0,0
2300.0,2
2305.0,0
2310.0,4
2315.0,0
2320.0,4
2325.0,0
2330.0,4
2335.0,0
2340.0,2
2345.0,0
2350.0,2
2355.0,1
2360.0,2
2365.0,1
2370.0,0
2375.0,1
2380.0,0
2385.0,0
2390.0,1
2395.0,0
2400.0,1
2405.0,5
2410.0,1
2415.0,5
2420.0,6
2425.0,5
2430.0,6
2435.0,5
2440.0,6
2445.0,5
2450.0,0
2455.0,5
2460.0,0
2465.0,1
2470.0,0
2475.0,1
2480.0,4
2485.0,1
2490.0,4
2495.0,1
2500.0,4
2505.0,1
2510.0,6
2515.0,1
2520.0,6
2525.0,2
2530.0,6
2535.0,2
2540.0,5
2545.0,2
2550.0,5
2555.0,3
2560.0,5
2565.0,3
2570.0,3
2575.0,0
2580.0,3
2585.0,0
2590.0,1
2595.0,0
2600.0,1
2605.0,0
2610.0,1
2615.0,0
2620.0,1
2625.0,0
2630.0,1
2635.0,6
2640.0,1
2645.0,6
2650.0,5
2655.0,6
2660.0,5
2665.0,6
2670.0,5
2675.0,6
2680.0,2
2685.0,6
2690.0,2
2695.0,1
2700.0,2
2705.0,1
2710.0,2
2715.0,1
2720.0,2
2725.0,4
2730.0,2
2735.0,4
2740.0,4
2745.0,4
2750.0,4
2755.0,5
2760.0,4
2765.0,5
2770.0,1
2775.0,5
2780.0,1
2785.0,0
2790.0,1
2795.0,0
2800.0,4
2805.0,0
2810.0,4
2815.0,2
2820.0,4
2825.0,2
2830.0,4
2835.0,2
2840.0,4
2845.0,6
2850.0,4
2855.0,6
2860.0,4
2865.0,6
2870.0,4
2875.0,3
2880.0,4
2885.0,3
2890.0,5
2895.0,3
2900.0,5
2905.0,3
2910.0,5
2915.0,3
2920.0,4
2925.0,3
2930.0,4
2935.0,2
2940.0,4
2945.0,2
2950.0,0
2955.0,2
2960.0,0
2965.0,4
2970.0,0
2975.0,4
2980.0,3
2985.0,4
2990.0,3
2995.0,3
3000.0,6
3005.0,3
3010.0,6
3015.0,4
3020.0,6
3025.0,4
3030.0,0
3035.0,4
3040.0,0
3045.0,0
3050.0,1
3055.0,0
3060.0,1
3065.0,5
3070.0,1
3075.0,5
3080.0,0
3085.0,5
3090.0,0
3095.0,6
3100.0,0
3105.0,6
3110.0,6
3115.0,5
3120.0,6
3125.0,5
3130.0,6
3135.0,5
3140.0,6
3145.0,4
3150.0,6
3155.0,4
3160.0,4
3165.0,1
3170.0,4
3175.0,1
3180.0,2
3185.0,1
3190.0,2
3195.0,5
3200.0,2
3205.0,5
3210.0,1
3215.0,5
3220.0,1
3225.0,6
3230.0,1
3235.0,6
3240.0,3
3245.0,6
3250.0,3
3255.0,6
3260.0,3
3265.0,6
3270.0,1
3275.0,6
3280.0,1
3285.0,1
3290.0,0
3295.0,1
3300.0,0
3305.0,6
3310.0,0
3315.0,6
3320.0,6
3325.0,6
3330.0,2
3335.0,6
3340.0,2
3345.0,6
3350.0,2
3355.0,6
3360.0,6
3365.0,1
3370.0,6
3375.0,1
3380.0,6
3385.0,1
3390.0,6
3395.0,0
3400.0,6
3405.0,0
3410.0,4
3415.0,0
3420.0,4
3425.0,2
3430.0,4
3435.0,2
3440.0,4
3445.0,2
3450.0,4
3455.0,2
3460.0,4
3465.0,2
3470.0,1
3475.0,2
3480.0,1
3485.0,1
3490.0,3
3495.0,1
3500.0,3
3505.0,5
3510.0,3
3515.0,5
3520.0,6
3525.0,5
3530.0,6
3535.0,3
3540.0,6
3545.0,3
3550.0,5
3555.0,3
3560.0,5
3565.0,0
3570.0,5
3575.0,0
3580.0,2
3585.0,0
3590.0,2
3595.0,6
