Step,Action
2230.0,4
2235.0,3
2240.0,3
2245.0,3
2250.0,4
2255.0,3
2260.0,4
2265.0,3
2270.0,3
2275.0,0
2280.0,3
2285.0,0
2290.0,3
2295.0,0
2300.0,3
2305.0,1
2310.0,3
2315.0,1
2320.0,4
2325.0,1
2330.0,4
2335.0,2
2340.0,4
2345.0,2
2350.0,2
2355.0,1
2360.0,2
2365.0,1
2370.0,1
2375.0,2
2380.0,1
2385.0,2
2390.0,4
2395.0,2
2400.0,4
2405.0,4
2410.0,1
2415.0,4
2420.0,1
2425.0,4
2430.0,1
2435.0,4
2440.0,0
2445.0,4
2450.0,0
2455.0,3
2460.0,0
2465.0,3
2470.0,1
2475.0,3
2480.0,1
2485.0,3
2490.0,1
2495.0,3
2500.0,3
2505.0,2
2510.0,3
2515.0,2
2520.0,0
2525.0,2
2530.0,0
2535.0,2
2540.0,0
2545.0,2
2550.0,3
2555.0,2
2560.0,3
2565.0,3
2570.0,4
2575.0,3
2580.0,4
2585.0,1
2590.0,4
2595.0,1
2600.0,3
2605.0,1
2610.0,3
2615.0,0
2620.0,3
2625.0,0
2630.0,3
2635.0,0
2640.0,3
2645.0,3
2650.0,4
2655.0,3
2660.0,4
2665.0,2
2670.0,4
2675.0,2
2680.0,2
2685.0,4
2690.0,2
2695.0,4
2700.0,1
2705.0,4
2710.0,1
2715.0,2
2720.0,1
2725.0,2
2730.0,0
2735.0,2
2740.0,0
2745.0,2
2750.0,0
2755.0,2
2760.0,2
2765.0,4
2770.0,2
2775.0,4
2780.0,1
2785.0,4
2790.0,1
2795.0,2
2800.0,1
2805.0,2
2810.0,1
2815.0,2
2820.0,1
2825.0,0
2830.0,1
2835.0,0
2840.0,2
2845.0,0
2850.0,2
2855.0,1
2860.0,2
2865.0,1
2870.0,3
2875.0,1
2880.0,3
2885.0,0
2890.0,3
2895.0,0
2900.0,4
2905.0,0
2910.0,4
2915.0,3
2920.0,3
2925.0,1
2930.0,3
2935.0,1
2940.0,1
2945.0,2
2950.0,1
2955.0,2
2960.0,2
2965.0,2
2970.0,3
2975.0,2
2980.0,3
2985.0,2
2990.0,3
2995.0,2
3000.0,0
3005.0,2
3010.0,0
3015.0,4
3020.0,0
3025.0,4
3030.0,4
3035.0,2
3040.0,4
3045.0,2
3050.0,3
3055.0,2
3060.0,3
3065.0,3
3070.0,4
3075.0,3
3080.0,4
3085.0,3
3090.0,3
3095.0,4
3100.0,3
3105.0,4
3110.0,0
3115.0,4
3120.0,0
3125.0,1
3130.0,0
3135.0,1
3140.0,3
3145.0,1
3150.0,3
3155.0,2
3160.0,3
3165.0,2
3170.0,1
3175.0,2
3180.0,1
3185.0,1
3190.0,0
3195.0,1
3200.0,0
3205.0,4
3210.0,0
3215.0,4
3220.0,2
3225.0,4
3230.0,2
3235.0,4
3240.0,2
3245.0,4
3250.0,0
3255.0,4
3260.0,0
3265.0,1
3270.0,0
3275.0,1
3280.0,3
3285.0,1
3290.0,3
3295.0,0
3300.0,3
3305.0,0
3310.0,4
3315.0,0
3320.0,4
3325.0,4
3330.0,1
3335.0,4
3340.0,1
3345.0,2
3350.0,1
3355.0,2
3360.0,2
3365.0,4
3370.0,2
3375.0,4
3380.0,1
3385.0,4
3390.0,1
3395.0,1
3400.0,0
3405.0,1
3410.0,0
3415.0,1
3420.0,0
3425.0,1
3430.0,0
3435.0,1
3440.0,0
3445.0,4
3450.0,0
3455.0,4
3460.0,0
3465.0,4
3470.0,0
3475.0,2
3480.0,0
3485.0,2
3490.0,0
3495.0,2
3500.0,0
3505.0,4
3510.0,0
3515.0,4
3520.0,4
3525.0,3
3530.0,3
3535.0,2
3540.0,3
3545.0,2
3550.0,1
3555.0,2
3560.0,1
3565.0,4
3570.0,1
3575.0,4
3580.0,0
3585.0,4
3590.0,0
3595.0,2
