Step,Action
1925.0,1
1930.0,6
1935.0,1
1940.0,1
1945.0,5
1950.0,1
1955.0,5
1960.0,2
1965.0,5
1970.0,2
1975.0,4
1980.0,2
1985.0,4
1990.0,2
1995.0,4
2000.0,2
2005.0,0
2010.0,2
2015.0,0
2020.0,1
2025.0,0
2030.0,1
2035.0,3
2040.0,1
2045.0,3
2050.0,1
2055.0,3
2060.0,1
2065.0,5
2070.0,1
2075.0,5
2080.0,5
2085.0,5
2090.0,5
2095.0,5
2100.0,4
2105.0,5
2110.0,4
2115.0,4
2120.0,4
2125.0,3
2130.0,4
2135.0,3
2140.0,1
2145.0,3
2150.0,1
2155.0,5
2160.0,1
2165.0,5
2170.0,6
2175.0,5
2180.0,6
2185.0,1
2190.0,6
2195.0,1
2200.0,3
2205.0,1
2210.0,3
2215.0,0
2220.0,3
2225.0,0
2230.0,6
2235.0,0
2240.0,6
2245.0,1
2250.0,6
2255.0,1
2260.0,4
2265.0,1
2270.0,4
2275.0,0
2280.0,4
2285.0,0
2290.0,4
2295.0,0
2300.0,4
2305.0,0
2310.0,4
2315.0,0
2320.0,0
2325.0,1
2330.0,0
2335.0,1
2340.0,3
2345.0,1
2350.0,3
2355.0,0
2360.0,3
2365.0,0
2370.0,2
2375.0,0
2380.0,2
2385.0,5
2390.0,2
2395.0,5
2400.0,6
2405.0,5
2410.0,6
2415.0,6
2420.0,1
2425.0,6
2430.0,1
2435.0,2
2440.0,1
2445.0,2
2450.0,3
2455.0,2
2460.0,3
2465.0,0
2470.0,3
2475.0,0
2480.0,2
2485.0,0
2490.0,2
2495.0,4
2500.0,2
2505.0,4
2510.0,2
2515.0,4
2520.0,2
2525.0,6
2530.0,2
2535.0,6
2540.0,5
2545.0,6
2550.0,5
2555.0,1
2560.0,5
2565.0,1
2570.0,4
2575.0,1
2580.0,4
2585.0,0
2590.0,4
2595.0,0
2600.0,4
2605.0,0
2610.0,4
2615.0,1
2620.0,4
2625.0,1
2630.0,6
2635.0,1
2640.0,6
2645.0,5
2650.0,6
2655.0,5
2660.0,1
2665.0,5
2670.0,1
2675.0,2
2680.0,1
2685.0,2
2690.0,1
2695.0,2
2700.0,1
2705.0,6
2710.0,1
2715.0,6
2720.0,1
2725.0,6
2730.0,1
2735.0,2
2740.0,1
2745.0,2
2750.0,1
2755.0,2
2760.0,1
2765.0,1
2770.0,0
2775.0,1
2780.0,0
2785.0,1
2790.0,0
2795.0,1
2800.0,4
2805.0,1
2810.0,4
2815.0,6
2820.0,4
2825.0,6
2830.0,5
2835.0,6
2840.0,5
2845.0,3
2850.0,5
2855.0,3
2860.0,6
2865.0,3
2870.0,6
2875.0,5
2880.0,6
2885.0,5
2890.0,0
2895.0,5
2900.0,0
2905.0,4
2910.0,0
2915.0,4
2920.0,3
2925.0,4
2930.0,3
2935.0,3
2940.0,4
2945.0,3
2950.0,4
2955.0,0
2960.0,4
2965.0,0
2970.0,5
2975.0,0
2980.0,5
2985.0,3
2990.0,5
2995.0,3
3000.0,5
3005.0,3
3010.0,5
3015.0,0
3020.0,5
3025.0,0
3030.0,0
3035.0,2
3040.0,0
3045.0,2
3050.0,1
3055.0,2
3060.0,1
3065.0,3
3070.0,1
3075.0,3
3080.0,4
3085.0,3
3090.0,4
3095.0,1
3100.0,4
3105.0,1
3110.0,3
3115.0,1
3120.0,3
3125.0,1
3130.0,3
3135.0,1
3140.0,3
3145.0,1
3150.0,3
3155.0,2
3160.0,3
3165.0,2
3170.0,6
3175.0,2
3180.0,6
3185.0,2
3190.0,6
3195.0,2
3200.0,0
3205.0,2
3210.0,0
3215.0,5
3220.0,0
3225.0,5
3230.0,0
3235.0,5
3240.0,0
3245.0,0
3250.0,5
3255.0,0
3260.0,5
3265.0,5
3270.0,5
3275.0,0
3280.0,5
3285.0,0
3290.0,2
3295.0,0
3300.0,2
3305.0,3
3310.0,2
3315.0,3
3320.0,5
3325.0,3
3330.0,5
3335.0,1
3340.0,5
3345.0,1
3350.0,6
3355.0,1
3360.0,6
3365.0,5
3370.0,6
3375.0,5
3380.0,4
3385.0,5
3390.0,4
3395.0,3
3400.0,4
3405.0,3
3410.0,0
3415.0,3
3420.0,0
3425.0,6
3430.0,0
3435.0,6
3440.0,1
3445.0,6
3450.0,1
3455.0,5
3460.0,1
3465.0,5
3470.0,4
3475.0,5
3480.0,4
3485.0,0
3490.0,4
3495.0,0
3500.0,0
3505.0,3
3510.0,0
3515.0,3
3520.0,5
3525.0,3
3530.0,5
3535.0,5
3540.0,5
3545.0,2
3550.0,5
3555.0,2
3560.0,0
3565.0,2
3570.0,0
3575.0,2
3580.0,0
3585.0,2
3590.0,6
3595.0,2
